SSID,BSSID,MANUFACTURER,HIGHEST SIGNAL W/GPS,AUTHENTICATION,ENCRYPTION,RADIO_TYPE,CHANNEL,LATITUDE,LONGITUDE,BTX,OTX,FIRST SEEN(UTC),LAST SEEN(UTC),NETWORK TYPE,LABEL, HIGHEST SIGNAL, HIGHEST RSSI,name,network_id,signal,frequency,longitude,latitude
PTZA542729BZXVE,f4:8b:47:c4:f5:35,Unknown,0,Open,,802.11g,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",52:21.2,54:07.5,Infrastructure,Unknown,46,-77,PTZA542729BZXVE,f4:8b:47:c4:f5:35,-89,2412,102.64707370070212,17.886988237515606
TP-Link_5A92,c0:c9:e3:82:5a:92,"TP-LINK TECHNOLOGIES CO.,LTD.",0,WPA2-Personal,CCMP,802.11n,2,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",52:30.7,54:35.6,Infrastructure,Unknown,33,-82,TP-Link_5A92,c0:c9:e3:82:5a:92,-87,2417,102.64633058541992,17.888745375718713
Loso,78:a3:51:2e:03:fc,"SHENZHEN ZHIBOTONG ELECTRONICS CO.,LTD",0,WPA-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",52:36.4,54:35.6,Infrastructure,Unknown,81,-63,Loso,78:a3:51:2e:03:fc,-66,2412,102.64633058541992,17.888745375718713
VS,f4:28:54:02:db:3c,Unknown,0,WPA2-Personal,CCMP,802.11ac,11,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",52:36.4,54:23.0,Infrastructure,Unknown,84,-57,VS,f4:28:54:02:db:3c,-59,2462,102.64676116236656,17.887699803798128
4G-WiFi-0B50,00:7e:22:00:0b:50,Unknown,0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",55:33.6,57:02.1,Infrastructure,Unknown,80,-65,4G-WiFi-0B50,00:7e:22:00:0b:50,-92,2432,102.63273492343228,17.90115777843834
PAULINE CAFE,6c:14:6e:71:12:a8,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,55:33.6,57:02.1,Infrastructure,Unknown,33,-82,PAULINE CAFE,6c:14:6e:71:12:a8,-87,5745,102.63390091451237,17.900421274139884
Mai,e8:f6:54:bd:99:19,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ax,40,0,0,"6,9,12,18,24,36,48,54",,56:15.3,57:58.0,Infrastructure,Unknown,16,-90,Mai,e8:f6:54:bd:99:19,-86,5200,102.62837908468865,17.90414993627376
CCS MACHINNERY1,9c:2b:a6:b2:35:b7,"Ruijie Networks Co.,LTD",0,WPA2-Personal,CCMP,802.11ac,52,0,0,"6,9,12,18,24,36,48,54",,58:47.0,00:02.4,Infrastructure,Unknown,20,-88,CCS MACHINNERY1,9c:2b:a6:b2:35:b7,-90,5260,102.62008928520189,17.914110053488056
Factory,24:43:e2:91:90:20,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,6,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",58:47.0,00:02.4,Infrastructure,Unknown,38,-80,Factory,24:43:e2:91:90:20,-68,2437,102.61986087107358,17.916146297087188
CAM13A2,00:b3:b6:4e:13:a2,Unknown,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",58:47.0,00:02.4,Infrastructure,Unknown,81,-62,CAM13A2,00:b3:b6:4e:13:a2,-83,2412,102.61986087107358,17.916146297087188
Souliya-PRO-2.4G,1c:bf:ce:7f:36:b4,"Shenzhen Century Xinyang Technology Co., Ltd",0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",59:11.2,00:02.4,Infrastructure,Unknown,50,-76,Souliya-PRO-2.4G,1c:bf:ce:7f:36:b4,-87,2457,102.61964545793238,17.91772955670481
SV-5G,5c:64:7a:c0:d9:bc,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ax,36,0,0,"6,9,12,18,24,36,48,54",,00:02.4,01:27.3,Infrastructure,Unknown,29,-84,SV-5G,5c:64:7a:c0:d9:bc,-80,5180,102.6173960575284,17.923658366408752
XI761116,24:43:e2:92:01:89,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11ac,153,0,0,"6,9,12,18,24,36,48,54",,00:02.4,02:01.1,Infrastructure,Unknown,35,-81,XI761116,24:43:e2:92:01:89,-93,5765,102.6173960575284,17.923658366408752
XI761116,24:43:e2:92:01:88,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",00:02.4,01:27.3,Infrastructure,Unknown,82,-61,XI761116,24:43:e2:92:01:88,-74,2412,102.61724122072272,17.924050634460514
Piyaphong,6c:14:6e:6f:b7:d0,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,00:02.4,02:01.1,Infrastructure,Unknown,62,-72,Piyaphong,6c:14:6e:6f:b7:d0,-66,2432,102.61724122072272,17.924050634460514
LANNGUYEN,e8:6e:44:dd:b6:9e,zte corporation,0,WPA2-Personal,CCMP,802.11n,9,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",00:02.4,01:27.3,Infrastructure,Unknown,53,-75,LANNGUYEN,e8:6e:44:dd:b6:9e,-90,2452,102.6173960575284,17.923658366408752
Anny Chanthaly wifi,b0:08:75:f9:dc:04,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,36,0,0,"6,9,12,18,24,36,48,54",,00:02.4,01:27.3,Infrastructure,Unknown,35,-81,Anny Chanthaly wifi,b0:08:75:f9:dc:04,-75,5180,102.6173960575284,17.923658366408752
Unitelwifi,b4:04:21:87:68:a8,zte corporation,0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",00:02.4,01:27.3,Infrastructure,Unknown,33,-82,Unitelwifi,b4:04:21:87:68:a8,-88,2432,102.6173960575284,17.923658366408752
Pasakone,b4:04:21:88:06:ca,zte corporation,0,WPA2-Personal,CCMP,802.11n,9,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",00:02.4,02:01.1,Infrastructure,Unknown,65,-71,Pasakone,b4:04:21:88:06:ca,-75,2452,102.61724122072272,17.924050634460514
Vientiane shipping,70:4f:57:31:aa:55,"TP-LINK TECHNOLOGIES CO.,LTD.",0,WPA2-Personal,CCMP,802.11ac,36,0,0,"6,9,12,18,24,36,48,54",,01:27.3,02:01.1,Infrastructure,Unknown,33,-82,Vientiane shipping,70:4f:57:31:aa:55,-77,5180,102.61724122072272,17.924050634460514
Monster sole ,24:43:e2:91:7e:18,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",01:27.3,02:01.1,Infrastructure,Unknown,33,-82,Monster sole ,24:43:e2:91:7e:18,-86,2427,102.616659860317,17.925527276181423
Miki2,d8:32:14:7a:60:f0,"Tenda Technology Co.,Ltd.Dongguan branch",0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",01:27.3,02:01.1,Infrastructure,Unknown,67,-70,Miki2,d8:32:14:7a:60:f0,-82,2412,102.61724122072272,17.924050634460514
Alex,b4:fb:f9:57:16:14,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,2,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",01:27.3,02:49.6,Infrastructure,Unknown,43,-78,Alex,b4:fb:f9:57:16:14,-91,2417,102.61648363633223,17.931101532152997
Lin,b8:d6:f6:99:8b:28,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,8,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,47:48.7,49:44.5,Infrastructure,Unknown,65,-71,Lin,b8:d6:f6:99:8b:28,-72,2447,102.672047515792,17.872601669622743
Lin,b8:d6:f6:99:8b:2c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,47:48.7,49:35.2,Infrastructure,Unknown,46,-77,Lin,b8:d6:f6:99:8b:2c,-81,5745,102.67254408052126,17.872628955956806
Vong,e8:4d:74:b0:23:3c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,47:48.7,49:35.2,Infrastructure,Unknown,38,-80,Vong,e8:4d:74:b0:23:3c,-88,2412,102.6731789095661,17.872701612405393
LFF - Finance ,40:ae:30:f1:14:93,Unknown,0,WPA2-Personal,CCMP,802.11ax,149,0,0,"6,9,12,18,24,36,48,54",,48:03.4,49:44.5,Infrastructure,Unknown,29,-84,LFF - Finance ,40:ae:30:f1:14:93,-86,5745,102.6729275492114,17.87267184808836
LFF - Finance ,40:ae:30:f1:14:92,Unknown,0,WPA2-Personal,CCMP,802.11n,2,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",48:03.4,49:44.5,Infrastructure,Unknown,78,-66,LFF - Finance ,40:ae:30:f1:14:92,-74,2417,102.67123993772904,17.872502888772875
LAO FREIGHT FORWARDER ,20:23:51:e3:2f:e2,Unknown,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",48:03.4,49:44.5,Infrastructure,Unknown,53,-75,LAO FREIGHT FORWARDER ,20:23:51:e3:2f:e2,-86,2457,102.67254408052126,17.872628955956806
LUANGPASEUTH SCHOOL 2,24:43:e2:92:56:30,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",48:19.2,49:50.5,Infrastructure,Unknown,46,-77,LUANGPASEUTH SCHOOL 2,24:43:e2:92:56:30,-87,2457,102.67009959704326,17.872348486615078
NUT,cc:29:bd:68:ce:48,zte corporation,0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",52:43.7,54:35.6,Infrastructure,Unknown,50,-76,NUT,cc:29:bd:68:ce:48,-88,2427,102.6459583551962,17.889804922029022
ONNAPHA,e8:6e:44:dd:47:26,zte corporation,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",52:57.5,54:51.3,Infrastructure,Unknown,50,-76,ONNAPHA,e8:6e:44:dd:47:26,-81,2457,102.64493432131796,17.892733325052586
TP-link1,34:60:f9:64:b8:06,TP-Link Corporation Limited,0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",52:57.5,54:51.3,Infrastructure,Unknown,35,-81,TP-link1,34:60:f9:64:b8:06,-80,2462,102.64450232721214,17.893695558839294
HED-Office,04:d4:c4:bb:11:98,ASUSTek COMPUTER INC.,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11,18,24,36,54","6,9,12,48",52:57.5,55:18.4,Infrastructure,Unknown,40,-79,HED-Office,04:d4:c4:bb:11:98,-78,2412,102.64450232721214,17.893695558839294
MY HOME5G,54:af:97:94:8d:47,TP-Link Corporation Limited,0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,52:57.5,54:51.3,Infrastructure,Unknown,18,-89,MY HOME5G,54:af:97:94:8d:47,-89,5745,102.64493432131796,17.892733325052586
UNITEL_ThaVee CanXang,24:43:e2:71:ef:cf,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",53:24.6,55:18.4,Infrastructure,Unknown,70,-69,UNITEL_ThaVee CanXang,24:43:e2:71:ef:cf,-87,2457,102.6441549543396,17.894173793974065
Tik,cc:29:bd:69:7a:0e,zte corporation,0,WPA2-Personal,CCMP,802.11n,7,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",56:15.3,57:58.0,Infrastructure,Unknown,65,-71,Tik,cc:29:bd:69:7a:0e,-78,2442,102.62764629111037,17.904654650866934
MV17739332,30:4a:26:8b:f1:ac,"Shenzhen Trolink Technology CO, LTD",0,Open,,802.11g,6,0,0,"6,9,12,18,24,36,48,54",,56:15.3,57:58.0,Infrastructure,Unknown,62,-72,MV17739332,30:4a:26:8b:f1:ac,-70,2437,102.62764629111037,17.904654650866934
P.K.S. KHOUM 4,14:46:58:e6:c5:b0,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,7,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,00:02.4,01:27.3,Infrastructure,Unknown,40,-79,P.K.S. KHOUM 4,14:46:58:e6:c5:b0,-86,2442,102.6173960575284,17.923658366408752
WASECO_2A,fc:d2:b6:18:f7:f1,IEEE Registration Authority,0,WPA2-Personal,CCMP,802.11n,2,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",00:02.4,01:27.3,Infrastructure,Unknown,38,-80,WASECO_2A,fc:d2:b6:18:f7:f1,-72,2417,102.61724122072272,17.924050634460514
DIRECT-5256996B,3a:1a:52:56:19:6b,Unknown,0,WPA2-Personal,CCMP,802.11n,2,0,0,"6,9,12,18,24,36,48,54",,00:02.4,01:27.3,Infrastructure,Unknown,31,-83,DIRECT-5256996B,3a:1a:52:56:19:6b,-87,2417,102.61724122072272,17.924050634460514
Pikmala,b8:d6:f6:44:bc:cc,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,00:02.4,01:27.3,Infrastructure,Unknown,57,-74,Pikmala,b8:d6:f6:44:bc:cc,-86,2462,102.6173960575284,17.923658366408752
WASECO_1A,fc:d2:b6:18:f8:11,IEEE Registration Authority,0,WPA2-Personal,CCMP,802.11n,7,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",00:02.4,01:27.3,Infrastructure,Unknown,50,-76,WASECO_1A,fc:d2:b6:18:f8:11,-86,2442,102.61724122072272,17.924050634460514
WASECO_3A,fc:d2:b6:18:f7:d1,IEEE Registration Authority,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",00:02.4,02:01.1,Infrastructure,Unknown,43,-78,WASECO_3A,fc:d2:b6:18:f7:d1,-75,2457,102.61724122072272,17.924050634460514
IPNETWORK,5c:92:5e:ca:73:c0,Zioncom Electronics (Shenzhen) Ltd.,0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",00:02.4,01:27.3,Infrastructure,Unknown,29,-84,IPNETWORK,5c:92:5e:ca:73:c0,-91,2427,102.6173960575284,17.923658366408752
Sisouphanthong,cc:29:bd:69:67:a8,zte corporation,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",01:27.3,02:01.1,Infrastructure,Unknown,31,-83,Sisouphanthong,cc:29:bd:69:67:a8,-83,2457,102.61724122072272,17.924050634460514
Kia_4291633577,4a:7a:ff:cd:a1:a8,Unknown,0,OWE,CCMP,802.11ac,36,0,0,"6,9,12,18,24,36,48,54",,01:27.3,02:01.1,Infrastructure,Unknown,46,-77,Kia_4291633577,4a:7a:ff:cd:a1:a8,-79,5180,102.61724122072272,17.924050634460514
Topchalern,b0:8b:92:75:5a:2c,zte corporation,0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",02:01.1,02:49.6,Infrastructure,Unknown,78,-66,Topchalern,b0:8b:92:75:5a:2c,-91,2427,102.6168812601726,17.934472179926374
PNA-NET,2c:33:11:4f:d2:02,"Cisco Systems, Inc",0,WPA2-Enterprise,CCMP,802.11n,11,0,0,11,"6,9,12,18,24,36,48,54",02:19.3,04:18.2,Infrastructure,Unknown,46,-77,PNA-NET,2c:33:11:4f:d2:02,-79,2462,102.61801391883364,17.938471120251293
PNA-GUEST,2c:33:11:4f:d2:01,"Cisco Systems, Inc",0,Open,,802.11n,11,0,0,11,"6,9,12,18,24,36,48,54",02:19.3,04:10.8,Infrastructure,Unknown,46,-77,PNA-GUEST,2c:33:11:4f:d2:01,-79,2462,102.61801391883364,17.938471120251293
lar24,14:46:58:e7:36:fc,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,04:47.8,06:37.9,Infrastructure,Unknown,18,-89,lar24,14:46:58:e7:36:fc,-87,5745,102.62301359582403,17.948586563457944
lar24,14:46:58:e7:36:f8,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,6,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,04:47.8,06:37.9,Infrastructure,Unknown,24,-86,lar24,14:46:58:e7:36:f8,-78,2437,102.62303638624115,17.948831190174964
Pookky,94:98:69:3b:81:02,zte corporation,0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",05:28.9,07:18.6,Infrastructure,Unknown,65,-71,Pookky,94:98:69:3b:81:02,-90,2432,102.6229150958572,17.950659265255723
KhouVieng,94:98:69:3b:50:ea,zte corporation,0,WPA2-Personal,CCMP,802.11n,9,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",05:28.9,07:18.6,Infrastructure,Unknown,57,-74,KhouVieng,94:98:69:3b:50:ea,-70,2452,102.62265180502584,17.952587014018167
Souvanno,20:ab:48:4c:74:5c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,06:08.4,07:53.7,Infrastructure,Unknown,50,-76,Souvanno,20:ab:48:4c:74:5c,-85,2457,102.62266767373131,17.953342583585744
Soury spa,cc:29:bd:68:c2:06,zte corporation,0,WPA2-Personal,CCMP,802.11n,9,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",06:08.4,07:53.7,Infrastructure,Unknown,60,-73,Soury spa,cc:29:bd:68:c2:06,-68,2452,102.62307260597204,17.95333278843893
UNITEL_Sai cuff,d0:96:fb:a2:03:17,DZS Inc.,0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",06:08.4,07:53.7,Infrastructure,Unknown,67,-70,UNITEL_Sai cuff,d0:96:fb:a2:03:17,-89,2462,102.62266767373131,17.953342583585744
PD sports,d8:6d:17:9f:66:b8,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,5,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,06:08.4,07:53.7,Infrastructure,Unknown,40,-79,PD sports,d8:6d:17:9f:66:b8,-78,2432,102.62375737760604,17.953276513589987
BounSou,58:d0:61:04:31:e8,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,7,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,06:37.9,08:17.6,Infrastructure,Unknown,67,-70,BounSou,58:d0:61:04:31:e8,-78,2442,102.62520416080916,17.95314863531444
BounSou,6c:14:6e:71:23:c8,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,06:37.9,08:17.6,Infrastructure,Unknown,22,-87,BounSou,6c:14:6e:71:23:c8,-94,5745,102.62520416080916,17.95314863531444
PSV Art Gallery,94:98:69:3a:df:e0,zte corporation,0,WPA2-Personal,CCMP,802.11n,7,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",06:37.9,08:17.6,Infrastructure,Unknown,72,-68,PSV Art Gallery,94:98:69:3a:df:e0,-73,2442,102.62595229378614,17.953265992162677
Kpv mobile,e0:e8:e6:bb:b0:a7,"Shenzhen C-Data Technology Co., Ltd.",0,WPA2-Personal,CCMP,802.11n,2,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",06:37.9,08:17.6,Infrastructure,Unknown,62,-72,Kpv mobile,e0:e8:e6:bb:b0:a7,-73,2417,102.62520416080916,17.95314863531444
TA,64:6d:4e:33:7c:3c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,4,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,06:37.9,08:17.6,Infrastructure,Unknown,83,-59,TA,64:6d:4e:33:7c:3c,-90,2427,102.62520416080916,17.95314863531444
VTIC_WIFI,ee:b9:70:87:3b:5a,Unknown,0,WPA2-Personal,CCMP,802.11ac,6,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",06:37.9,08:17.6,Infrastructure,Unknown,38,-80,VTIC_WIFI,ee:b9:70:87:3b:5a,-74,2437,102.62433102261242,17.953227580069193
Kabao,14:4d:67:53:d3:dc,Zioncom Electronics (Shenzhen) Ltd.,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",06:37.9,08:17.6,Infrastructure,Unknown,80,-65,Kabao,14:4d:67:53:d3:dc,-88,2412,102.62619799191695,17.95416148939082
pakaiphet1,e8:6e:44:dd:88:f6,zte corporation,0,WPA2-Personal,CCMP,802.11n,8,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",48:27.3,50:12.6,Infrastructure,Unknown,60,-73,pakaiphet1,e8:6e:44:dd:88:f6,-81,2447,102.66835395122251,17.87209555282816
Sengdao,d0:96:fb:76:fb:a7,DZS Inc.,0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",48:38.2,50:25.8,Infrastructure,Unknown,40,-79,Sengdao,d0:96:fb:76:fb:a7,-89,2432,102.66767982248074,17.8720319523648
LUCA,62:f2:79:e2:45:2a,Unknown,0,WPA2-Personal,CCMP,802.11ax,1,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,48:43.4,50:25.8,Infrastructure,Unknown,26,-85,LUCA,62:f2:79:e2:45:2a,-88,2412,102.66582707425422,17.871785134773514
Sisavayg89,6c:14:6e:72:7d:24,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,8,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,48:43.4,50:25.8,Infrastructure,Unknown,53,-75,Sisavayg89,6c:14:6e:72:7d:24,-88,2422,102.66517030733846,17.871707977518113
Thunwq,64:6d:4e:33:97:ad,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ax,48,0,0,"6,9,12,18,24,36,48,54",,48:43.4,50:25.8,Infrastructure,Unknown,14,-91,Thunwq,64:6d:4e:33:97:ad,-96,5240,102.66517030733846,17.871707977518113
Thunwq,64:6d:4e:33:97:a8,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,5,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,48:43.4,50:25.8,Infrastructure,Unknown,35,-81,Thunwq,64:6d:4e:33:97:a8,-82,2432,102.66582707425422,17.871785134773514
Nguyen Van Tan,28:3b:82:79:32:fb,D-Link International,0,WPA2-Personal,CCMP,802.11ac,52,0,0,"6,9,12,18,24,36,48,54",,48:43.4,50:25.8,Infrastructure,Unknown,16,-90,Nguyen Van Tan,28:3b:82:79:32:fb,-87,5260,102.66517030733846,17.871707977518113
Thela,ac:99:29:8d:86:4c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,48:43.4,50:25.8,Infrastructure,Unknown,40,-79,Thela,ac:99:29:8d:86:4c,-81,5745,102.66385946033492,17.87161127326688
JB Design,f6:4c:7f:7e:13:51,Unknown,0,WPA2-Enterprise,CCMP,802.11n,10,0,0,"1,2,5.5,11,18,24,36,54","6,9,12,48",57:02.1,58:47.0,Infrastructure,Unknown,38,-80,JB Design,f6:4c:7f:7e:13:51,-91,2457,102.62248370819164,17.908909419319762
BO,f4:4c:7f:7e:13:50,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11,18,24,36,54","6,9,12,48",57:02.1,58:47.0,Infrastructure,Unknown,43,-78,BO,f4:4c:7f:7e:13:50,-93,2457,102.62248370819164,17.908909419319762
KOKKOK,cc:29:bd:69:6c:22,zte corporation,0,WPA2-Personal,CCMP,802.11n,3,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",57:02.1,58:47.0,Infrastructure,Unknown,81,-63,KOKKOK,cc:29:bd:69:6c:22,-83,2422,102.62248370819164,17.908909419319762
BK-Laotel,1c:3c:d4:f9:45:c0,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,10,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,02:19.3,04:10.8,Infrastructure,Unknown,31,-83,BK-Laotel,1c:3c:d4:f9:45:c0,-85,2457,102.61801391883364,17.938471120251293
G-mail ,b4:04:21:86:f4:02,zte corporation,0,WPA2-Personal,CCMP,802.11n,7,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",02:19.3,04:10.8,Infrastructure,Unknown,60,-73,G-mail ,b4:04:21:86:f4:02,-78,2442,102.61801391883364,17.938471120251293
PNA-MOBILE,2c:33:11:4f:d2:00,"Cisco Systems, Inc",0,WPA2-Enterprise,CCMP,802.11n,11,0,0,11,"6,9,12,18,24,36,48,54",02:19.3,04:10.8,Infrastructure,Unknown,46,-77,PNA-MOBILE,2c:33:11:4f:d2:00,-82,2462,102.61801391883364,17.938471120251293
LZ02_MM03,20:23:51:07:15:cb,Unknown,0,WPA2-Personal,CCMP,802.11ax,40,0,0,"6,9,12,18,24,36,48,54",,02:49.6,04:47.8,Infrastructure,Unknown,16,-90,LZ02_MM03,20:23:51:07:15:cb,-79,5200,102.61850982718131,17.941833681730554
LZ02_MM03,20:23:51:07:15:cc,Unknown,0,WPA2-Personal,CCMP,802.11ax,9,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",02:49.6,04:47.8,Infrastructure,Unknown,43,-78,LZ02_MM03,20:23:51:07:15:cc,-79,2452,102.61822171224031,17.940544597709142
Dipromatic WIFI,44:d1:fa:2b:62:1b,"Shenzhen Yunlink Technology Co., Ltd",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,02:49.6,04:47.8,Infrastructure,Unknown,35,-81,Dipromatic WIFI,44:d1:fa:2b:62:1b,-83,5745,102.61850982718131,17.941833681730554
Diplomatic_WiFi,44:d1:fa:2b:61:52,"Shenzhen Yunlink Technology Co., Ltd",0,WPA2-Personal,CCMP,802.11n,9,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",02:49.6,04:47.8,Infrastructure,Unknown,78,-66,Diplomatic_WiFi,44:d1:fa:2b:61:52,-81,2452,102.62510090025656,17.93830863676594
Vilaykham,94:00:b0:0a:66:3c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,06:37.9,08:17.6,Infrastructure,Unknown,29,-84,Vilaykham,94:00:b0:0a:66:3c,-88,2427,102.62520416080916,17.95314863531444
